modality	cluster	feature	freq_in_cluster	freq_rest	difference	abs_effect	mean_in_cluster	mean_rest	t_statistic_reference_only	rank_within_modality_cluster
rna	0	ENSG00000137673.9			-7.433476217845629	7.433476217845629	7.35951759820214	14.792993816047769	-6.004408463127395	4
rna	0	ENSG00000137699.17			-7.408265377537556	7.408265377537556	5.122968594128467	12.531233971666023	-8.185831417172574	5
rna	0	ENSG00000196188.12			-7.340100412889893	7.340100412889893	7.3626463885617	14.702746801451593	-5.404461741300808	6
rna	0	ENSG00000102854.16			-7.192412029036318	7.192412029036318	5.966746037524216	13.159158066560535	-7.476228837035844	7
rna	0	ENSG00000215182.8			-7.140200857847738	7.140200857847738	5.304790858074584	12.444991715922322	-5.0871052359281	8
rna	0	ENSG00000105388.16			-7.112599429179146	7.112599429179146	6.606960947774257	13.719560376953403	-5.101417196192181	9
rna	0	ENSG00000086548.9			-6.828145434218662	6.828145434218662	8.447572247740757	15.275717681959419	-5.383663812770011	10
rna	0	ENSG00000137648.19			-6.710576584590161	6.710576584590161	6.484002538581542	13.194579123171703	-5.539784833641842	11
rna	0	ENSG00000115221.12			-6.583800275435546	6.583800275435546	6.323779585881199	12.907579861316744	-6.255057798904383	12
rna	0	ENSG00000115386.6			-6.4942441955595696	6.4942441955595696	6.984057441209095	13.478301636768665	-3.505025124644078	13
rna	0	ENSG00000013588.9			-6.470769736196859	6.470769736196859	8.03094324412153	14.50171298031839	-5.6615715664929285	14
rna	0	ENSG00000163993.7			-6.453046635651243	6.453046635651243	6.347162626417952	12.800209262069195	-4.704231085577352	15
rna	0	ENSG00000066405.13			-6.42590337912704	6.42590337912704	5.894747287470548	12.320650666597588	-4.8439748087010495	16
rna	0	ENSG00000131746.13			-6.388581966914229	6.388581966914229	4.975524073201367	11.364106040115596	-6.902604690426328	17
rna	0	ENSG00000186832.9			-6.385328643453826	6.385328643453826	4.363796412384098	10.749125055837924	-7.454122713939595	18
rna	0	ENSG00000065618.21			-6.274886297781261	6.274886297781261	6.414080579243564	12.688966877024825	-7.101472076963596	19
rna	0	ENSG00000268104.3			-6.1766099387063	6.1766099387063	4.511667620919794	10.688277559626094	-6.220274007367426	20
rna	1	ENSG00000149043.16			2.5457612061484074	2.5457612061484074	12.310810176858151	9.765048970709744	7.8513034530142285	1
rna	1	ENSG00000168631.13			2.4938410712727688	2.4938410712727688	12.672554575306668	10.1787135040339	4.754845824580146	2
rna	1	ENSG00000215182.8			2.4493252264446035	2.4493252264446035	13.504778317425822	11.055453090981219	5.041789549696406	3
rna	1	ENSG00000142623.11			2.434084170755378	2.434084170755378	11.035499863196108	8.60141569244073	5.840156484090169	4
rna	1	ENSG00000186832.9			2.2349067771195674	2.2349067771195674	11.724886939635372	9.489980162515804	6.187581302777191	5
rna	1	ENSG00000163993.7			2.2309892956980413	2.2309892956980413	13.768940955835298	11.537951660137256	6.182130428747	6
rna	1	ENSG00000167653.5			2.210533983685554	2.210533983685554	12.053361772167358	9.842827788481804	4.803278182223815	7
rna	1	ENSG00000169583.13			2.1907747947051615	2.1907747947051615	10.775886941060477	8.585112146355316	8.7959629740487	8
rna	1	ENSG00000260877.2			2.171463580687856	2.171463580687856	8.118262059671066	5.94679847898321	8.262892117321556	9
rna	1	ENSG00000163209.15			2.1684673388125457	2.1684673388125457	8.337621181711494	6.1691538428989485	5.214188173424647	10
rna	1	ENSG00000102854.16			2.16686618436494	2.16686618436494	14.037697776113554	11.870831591748614	6.034887948934172	11
rna	1	ENSG00000181092.10			-2.140920041857849	2.140920041857849	3.5537277401776812	5.69464778203553	-5.551045417387878	12
rna	1	ENSG00000147689.16			2.097660789759942	2.097660789759942	10.680897484408225	8.583236694648283	5.6412403310787	13
rna	1	ENSG00000069011.16			2.0927442981081565	2.0927442981081565	10.927622854173046	8.83487855606489	8.927168480305887	14
rna	1	ENSG00000169469.9			2.0507794345633306	2.0507794345633306	7.975392183325181	5.9246127487618505	5.107914580578739	15
rna	1	ENSG00000107159.13			2.0415132833247984	2.0415132833247984	11.28680745089638	9.245294167571581	5.652556825679519	16
rna	1	ENSG00000167656.5			2.0344221379605862	2.0344221379605862	8.285635443858949	6.2512133058983625	4.451515411978289	17
rna	1	ENSG00000169035.12			2.0166574184739403	2.0166574184739403	10.922941676247447	8.906284257773507	4.7720719203918325	18
rna	1	ENSG00000137699.17			2.000798976026063	2.000798976026063	13.290730043488878	11.289931067462815	6.1284547916822385	19
rna	1	ENSG00000172927.8			1.9959224620561873	1.9959224620561873	11.675538005580364	9.679615543524177	7.162783007058143	20
rna	2	ENSG00000091704.10			-2.2391203091792864	2.2391203091792864	9.140162465611738	11.379282774791024	-2.208695977240088	1
rna	2	ENSG00000105388.16			2.2215420404978072	2.2215420404978072	15.062222987978858	12.84068094748105	3.652745699909744	2
rna	2	ENSG00000153002.12			-2.140070265131355	2.140070265131355	9.682721526799746	11.8227917919311	-2.1779537428549602	3
rna	2	ENSG00000168925.12			-2.125988312264097	2.125988312264097	8.13702287367362	10.263011185937717	-2.2016975467739632	4
rna	2	ENSG00000170835.16			-2.1064741119675787	2.1064741119675787	8.705347105361819	10.811821217329397	-2.4501074557999343	5
rna	2	ENSG00000168928.13			-2.071254642452921	2.071254642452921	8.49134501990055	10.56259966235347	-2.1094454844920434	6
rna	2	ENSG00000175535.6			-2.0210475248730226	2.0210475248730226	8.697187081026977	10.7182346059	-1.9662620883584478	7
rna	2	ENSG00000162438.12			-2.0014945247771045	2.0014945247771045	8.075686584405519	10.077181109182623	-2.2731411842261235	8
rna	2	ENSG00000196616.14			-1.9345720971382612	1.9345720971382612	8.09342901167286	10.028001108811122	-3.8348748721470054	9
rna	2	ENSG00000172724.12			-1.9054641315104037	1.9054641315104037	7.533474057119423	9.438938188629827	-4.046137368581732	10
rna	2	ENSG00000158516.12			-1.9003219529095805	1.9003219529095805	8.05711664894115	9.95743860185073	-2.0914488583486035	11
rna	2	ENSG00000137392.10			-1.8859098884657497	1.8859098884657497	7.0013540632072955	8.887263951673045	-2.0966619536160307	12
rna	2	ENSG00000133169.6			-1.8377528985165679	1.8377528985165679	6.858448751147538	8.696201649664106	-4.467601375465921	13
rna	2	ENSG00000137077.8			-1.831211575531519	1.831211575531519	8.392708016206356	10.223919591737875	-4.555574339433233	14
rna	2	ENSG00000101188.5			1.8109982666647149	1.8109982666647149	8.638983325977474	6.827985059312759	3.7831859263596748	15
rna	2	ENSG00000109906.14			-1.809198995778793	1.809198995778793	8.588204926465105	10.397403922243898	-5.501514666022935	16
rna	2	ENSG00000213088.12			-1.8035104666283583	1.8035104666283583	8.192174231553677	9.995684698182036	-4.626249626029785	17
rna	2	ENSG00000170890.14			-1.7910227936169205	1.7910227936169205	7.55029822702651	9.34132102064343	-2.15495476190332	18
rna	2	ENSG00000179751.7			-1.7876374581759107	1.7876374581759107	5.920158087843183	7.707795546019094	-2.2073307470109786	19
rna	2	ENSG00000170689.10			1.7847532555128147	1.7847532555128147	8.746821438022444	6.962068182509629	4.9689757951801035	20
rna	3	ENSG00000181092.10			3.521112249519603	3.521112249519603	7.07679174093743	3.5556794914178265	8.070707088138066	1
rna	3	ENSG00000168079.17			3.2364447764370903	3.2364447764370903	8.791932477308212	5.555487700871121	11.99792511488091	2
rna	3	ENSG00000117322.18			3.12339514246971	3.12339514246971	8.996304567287188	5.872909424817478	6.317089981287876	3
rna	3	ENSG00000196616.14			3.07002657750958	3.07002657750958	11.577420302168585	8.507393724659005	12.226660059432811	4
rna	3	ENSG00000156738.18			3.005724445274322	3.005724445274322	8.799269100465018	5.793544655190696	7.458189566033636	5
rna	3	ENSG00000101938.15			2.999760650281929	2.999760650281929	10.788094762151356	7.788334111869427	13.343440154645915	6
rna	3	ENSG00000172724.12			2.8919374765336547	2.8919374765336547	10.88353521228358	7.991597735749925	9.368324390289152	7
rna	3	ENSG00000106809.11			2.8764120442302916	2.8764120442302916	10.680387981133448	7.803975936903156	13.564396868786352	8
rna	3	ENSG00000175535.6			2.8515212993544345	2.8515212993544345	12.117076303276692	9.265555003922257	3.1584407422542427	9
rna	3	ENSG00000164530.15			2.817164510472856	2.817164510472856	8.823536256730264	6.006371746257408	9.413436633078542	10
rna	3	ENSG00000188257.12			2.8115276599408654	2.8115276599408654	10.426281253135993	7.614753593195128	7.024530372421476	11
rna	3	ENSG00000153002.12			2.720940745643116	2.720940745643116	13.119540294945363	10.398599549302247	3.279566400049689	12
rna	3	ENSG00000112936.19			2.7186106415578823	2.7186106415578823	14.65746935871937	11.938858717161487	12.658035703623055	13
rna	3	ENSG00000091704.10			2.7150844309594007	2.7150844309594007	12.654605457441566	9.939521026482165	3.147548688150868	14
rna	3	ENSG00000100721.11			2.6760159086854545	2.6760159086854545	6.743626977989107	4.067611069303653	7.048371112698763	15
rna	3	ENSG00000213088.12			2.627102682721423	2.627102682721423	11.29494851934635	8.667845836624927	11.617172835294264	16
rna	3	ENSG00000017427.17			2.6223579135831825	2.6223579135831825	8.022025470547305	5.399667556964123	12.257954872865513	17
rna	3	ENSG00000158516.12			2.5898636240786725	2.5898636240786725	11.216285209466168	8.626421585387495	3.3378032249909992	18
rna	3	ENSG00000170323.9			2.5872711254982335	2.5872711254982335	9.369661920067523	6.78239079456929	8.49178989795902	19
rna	3	ENSG00000211898.7			2.5831762823704176	2.5831762823704176	8.755356973196587	6.17218069082617	6.575261613276814	20
snv	0	KRAS	0.0	0.6347305389221557	-0.6347305389221557	0.6347305389221557				1
snv	0	TP53	0.08333333333333333	0.5868263473053892	-0.5034930139720558	0.5034930139720558				2
snv	0	MEN1	0.25	0.0	0.25	0.25				3
snv	0	ATM	0.25	0.023952095808383235	0.22604790419161677	0.22604790419161677				4
snv	0	CDKN2A	0.0	0.17964071856287425	-0.17964071856287425	0.17964071856287425				5
snv	0	NUP210L	0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666				6
snv	0	KLHL36	0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666				7
snv	0	KLHL34	0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666				8
snv	0	SLC17A7	0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666				9
snv	0	EPC1	0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666				10
snv	0	MARCO	0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666				11
snv	0	C6	0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666				12
snv	0	CRYBG1	0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666				13
snv	0	ZNF85	0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666				14
snv	0	NPRL2	0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666				15
snv	0	SNX10	0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666				16
snv	0	PPP1R9B	0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666				17
snv	0	GAS2	0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666				18
snv	0	REXO5	0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666				19
snv	0	C8A	0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666				20
snv	1	KRAS	0.859375	0.4434782608695652	0.4158967391304348	0.4158967391304348				1
snv	1	CDKN2A	0.296875	0.09565217391304348	0.20122282608695652	0.20122282608695652				2
snv	1	SMAD4	0.328125	0.13043478260869565	0.19769021739130435	0.19769021739130435				3
snv	1	TP53	0.671875	0.48695652173913045	0.18491847826086955	0.18491847826086955				4
snv	1	LRP1B	0.0	0.06086956521739131	-0.06086956521739131	0.06086956521739131				5
snv	1	TGFBR2	0.078125	0.02608695652173913	0.05203804347826087	0.05203804347826087				6
snv	1	ARHGAP36	0.046875	0.0	0.046875	0.046875				7
snv	1	TNXB	0.015625	0.06086956521739131	-0.04524456521739131	0.04524456521739131				8
snv	1	ADAMTS16	0.0625	0.017391304347826087	0.045108695652173916	0.045108695652173916				9
snv	1	FCGBP	0.0	0.043478260869565216	-0.043478260869565216	0.043478260869565216				10
snv	1	SPTA1	0.0	0.043478260869565216	-0.043478260869565216	0.043478260869565216				11
snv	1	DCHS1	0.0	0.043478260869565216	-0.043478260869565216	0.043478260869565216				12
snv	1	PXDN	0.0	0.043478260869565216	-0.043478260869565216	0.043478260869565216				13
snv	1	ADAMTS19	0.0	0.043478260869565216	-0.043478260869565216	0.043478260869565216				14
snv	1	FBN1	0.046875	0.008695652173913044	0.03817934782608696	0.03817934782608696				15
snv	1	ABCB1	0.046875	0.008695652173913044	0.03817934782608696	0.03817934782608696				16
snv	1	MYLK	0.046875	0.008695652173913044	0.03817934782608696	0.03817934782608696				17
snv	1	AFF2	0.046875	0.008695652173913044	0.03817934782608696	0.03817934782608696				18
snv	1	BIRC6	0.046875	0.008695652173913044	0.03817934782608696	0.03817934782608696				19
snv	1	KCNQ3	0.046875	0.008695652173913044	0.03817934782608696	0.03817934782608696				20
snv	2	TP53	0.7941176470588235	0.496551724137931	0.29756592292089246	0.29756592292089246				1
snv	2	KRAS	0.8235294117647058	0.5379310344827586	0.28559837728194726	0.28559837728194726				2
snv	2	SMAD4	0.11764705882352941	0.2206896551724138	-0.10304259634888438	0.10304259634888438				3
snv	2	PSD	0.08823529411764706	0.0	0.08823529411764706	0.08823529411764706				4
snv	2	LRBA	0.08823529411764706	0.006896551724137931	0.08133874239350913	0.08133874239350913				5
snv	2	BRINP2	0.08823529411764706	0.006896551724137931	0.08133874239350913	0.08133874239350913				6
snv	2	COL22A1	0.08823529411764706	0.006896551724137931	0.08133874239350913	0.08133874239350913				7
snv	2	FCGBP	0.08823529411764706	0.013793103448275862	0.0744421906693712	0.0744421906693712				8
snv	2	DST	0.08823529411764706	0.013793103448275862	0.0744421906693712	0.0744421906693712				9
snv	2	FAM135B	0.08823529411764706	0.013793103448275862	0.0744421906693712	0.0744421906693712				10
snv	2	ADAMTS19	0.08823529411764706	0.013793103448275862	0.0744421906693712	0.0744421906693712				11
snv	2	RNF43	0.11764705882352941	0.04827586206896552	0.0693711967545639	0.0693711967545639				12
snv	2	PCDH9	0.08823529411764706	0.020689655172413793	0.06754563894523327	0.06754563894523327				13
snv	2	COL6A2	0.08823529411764706	0.020689655172413793	0.06754563894523327	0.06754563894523327				14
snv	2	FBN3	0.08823529411764706	0.020689655172413793	0.06754563894523327	0.06754563894523327				15
snv	2	PCDHB7	0.08823529411764706	0.020689655172413793	0.06754563894523327	0.06754563894523327				16
snv	2	MUC16	0.11764705882352941	0.05517241379310345	0.06247464503042596	0.06247464503042596				17
snv	2	KDM6A	0.08823529411764706	0.027586206896551724	0.06064908722109534	0.06064908722109534				18
snv	2	PCDH15	0.08823529411764706	0.027586206896551724	0.06064908722109534	0.06064908722109534				19
snv	2	GLI3	0.08823529411764706	0.027586206896551724	0.06064908722109534	0.06064908722109534				20
snv	3	KRAS	0.3333333333333333	0.7545454545454545	-0.4212121212121212	0.4212121212121212				1
snv	3	TP53	0.4057971014492754	0.6454545454545455	-0.23965744400527011	0.23965744400527011				2
snv	3	CDKN2A	0.08695652173913043	0.21818181818181817	-0.13122529644268774	0.13122529644268774				3
snv	3	SMAD4	0.14492753623188406	0.23636363636363636	-0.0914361001317523	0.0914361001317523				4
snv	3	RNF43	0.014492753623188406	0.09090909090909091	-0.07641633728590251	0.07641633728590251				5
snv	3	GNAS	0.0	0.06363636363636363	-0.06363636363636363	0.06363636363636363				6
snv	3	PCDH15	0.0	0.06363636363636363	-0.06363636363636363	0.06363636363636363				7
snv	3	ATM	0.0	0.06363636363636363	-0.06363636363636363	0.06363636363636363				8
snv	3	MUC16	0.028985507246376812	0.09090909090909091	-0.061923583662714096	0.061923583662714096				9
snv	3	PCDH9	0.0	0.05454545454545454	-0.05454545454545454	0.05454545454545454				10
snv	3	PCDHB7	0.0	0.05454545454545454	-0.05454545454545454	0.05454545454545454				11
snv	3	ADAMTS16	0.0	0.05454545454545454	-0.05454545454545454	0.05454545454545454				12
snv	3	COL6A2	0.0	0.05454545454545454	-0.05454545454545454	0.05454545454545454				13
snv	3	TTN	0.10144927536231885	0.15454545454545454	-0.053096179183135694	0.053096179183135694				14
snv	3	NOS1	0.0	0.045454545454545456	-0.045454545454545456	0.045454545454545456				15
snv	3	PCDHGB7	0.0	0.045454545454545456	-0.045454545454545456	0.045454545454545456				16
snv	3	HYDIN	0.0	0.045454545454545456	-0.045454545454545456	0.045454545454545456				17
snv	3	BTBD11	0.0	0.045454545454545456	-0.045454545454545456	0.045454545454545456				18
snv	3	CMYA5	0.0	0.045454545454545456	-0.045454545454545456	0.045454545454545456				19
snv	3	RYR3	0.0	0.045454545454545456	-0.045454545454545456	0.045454545454545456				20
